ORDEN,Nombre de la empresa extranjera,Empresa,Nombre limpio viejo,Nombre del agente/representante cubano, , .1,Tipo,Objeto de la resolución,País casa matriz del agente,País casa matriz,Representante en Cuba,Perfil,"Prohibición de importar exportar, mayorismo y distribución mercancías ",Objeto,Anexo 1,Tipo de trámite,Resultado,Causa de denegación,Fecha de la resolución,Firmante nombre,Firmante cargo,Código resolución,No. de Resolución,Fecha Gaceta,Código gaceta,Link sitio gaceta,Link Drive PI,Objetos
2084.0,"C.D. SYSTEMS DE COLOMBIA, S.A.","C.D. SYSTEMS DE COLOMBIA, S.A.","C.D. SYSTEMS DE COLOMBIA, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Colombia,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Renovación,Aprobado,N.A.,2012-05-22 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,148 de 2012,2012-06-21 00:00:00,GOC-2012-O-20,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_020_2012.pdf,https://drive.google.com/file/d/1Dt98-qS-JsxCENNvCitMFGiUlrpoQ9Q8/view?usp=sharing,"['32', '37', '38', '47', '48', '49', '84', '85', '90', '96']"
2087.0,"PROQUIMIA, S.A.","PROQUIMIA, S.A.","PROQUIMIA, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Renovación,Aprobado,N.A.,2012-05-23 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,152 de 2012,2012-06-21 00:00:00,GOC-2012-O-20,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_020_2012.pdf,https://drive.google.com/file/d/1Dt98-qS-JsxCENNvCitMFGiUlrpoQ9Q8/view?usp=sharing,"['27', '28', '29', '33', '34', '35', '38', '39', '96']"
2089.0,"A.M. ELETTRONICA, S.R.L.","A.M. ELETTRONICA, S.R.L.","A.M. ELETTRONICA, S.R.L.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Italia,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Inscripción,Aprobado,N.A.,2012-05-23 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,154 de 2012,2012-06-21 00:00:00,GOC-2012-O-20,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_020_2012.pdf,https://drive.google.com/file/d/1Dt98-qS-JsxCENNvCitMFGiUlrpoQ9Q8/view?usp=sharing,"['39', '83', '84', '85', '96']"
2091.0,NORALTA INTERNATIONAL,NORALTA INTERNATIONAL,NORALTA INTERNATIONAL,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Canadá,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Renovación,Aprobado,N.A.,2012-05-25 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,156 de 2012,2012-06-21 00:00:00,GOC-2012-O-20,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_020_2012.pdf,https://drive.google.com/file/d/1Dt98-qS-JsxCENNvCitMFGiUlrpoQ9Q8/view?usp=sharing,"['2', '16', '23', '32', '38', '39', '40', '44', '55', '61', '62', '63', '68', '69', '70', '72', '73', '76', '82', '83', '84', '85', '86', '87', '94']"
2092.0,OAO “CONSORCIO ENERGOTECNOLOGÍAS”,OAO “CONSORCIO ENERGOTECNOLOGÍAS”,OAO “CONSORCIO ENERGOTECNOLOGÍAS”,,,,Compañía,Respuesta a solicitud de inscripción,,Rusia,,,,,,Renovación,Cancelación definitiva,"La sucursal de la antes mencionada entidad ha incurrido en irregularidades que determinan hayan variado las condiciones e intereses que justificaron la autorización de su inscripción en el Registro Nacional de Sucursales y Agentes de Sociedades Mercantiles Extranjeras, por lo que resulta procedente disponer la cancelación definitiva de la Licencia emitida a favor de la citada entidad.",2012-06-04 00:00:00,Antonio Luis Carricarte Corona,Viceministro Primero,N.A.,157 de 2012,2012-06-25 00:00:00,GOC-2012-O-22,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_022_2012.pdf,https://drive.google.com/file/d/1cA4Pruzc5y9V5A9JLqBXVwAbgfJA0qAE/view?usp=sharing,
2094.0,ESCANDON PLUS S.A.,"ESCANDON PLUS, S.A.",ESCANDON PLUS S.A.,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Renovación,Aprobado,N.A.,2012-05-13 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,158 de 2012,2012-07-16 00:00:00,GOC-2012-O-26,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_026_2012.pdf,https://drive.google.com/file/d/1lj8KkeSmT1Y0_XetbJJZByG4iWUqFSy8/view?usp=sharing,
2096.0,AB SANDVIK INTERNATIONAL,AB SANDVIK INTERNATIONAL,AB SANDVIK INTERNATIONAL,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Suecia,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Renovación,Aprobado,N.A.,2012-05-15 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,161 de 2012,2012-07-16 00:00:00,GOC-2012-O-26,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_026_2012.pdf,https://drive.google.com/file/d/1lj8KkeSmT1Y0_XetbJJZByG4iWUqFSy8/view?usp=sharing,"['68', '72', '73', '82', '83', '84', '90']"
2101.0, CORPORACIÓN DE COMERCIO DE ARTESANIA DE JIANGXI S.A.,"CORPORACIÓN DE COMERCIO DE ARTESANÍA DE JIANGXI, S.A.", CORPORACIÓN DE COMERCIO DE ARTESANIA DE JIANGXI S.A.,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,China,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Inscripción,Aprobado,N.A.,2012-05-19 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,172 de 2012,2012-07-16 00:00:00,GOC-2012-O-26,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_026_2012.pdf,https://drive.google.com/file/d/1lj8KkeSmT1Y0_XetbJJZByG4iWUqFSy8/view?usp=sharing,
2102.0,CYPREOS-FRANCE EPONGES,CYPREOS-FRANCE EPONGES,CYPREOS-FRANCE EPONGES,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Francia,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Inscripción,Aprobado,N.A.,2012-05-19 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,173 de 2012,2012-07-16 00:00:00,GOC-2012-O-26,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_026_2012.pdf,https://drive.google.com/file/d/1lj8KkeSmT1Y0_XetbJJZByG4iWUqFSy8/view?usp=sharing,"['3', '5', '16', '41']"
2111.0,"BLACK JACK INTERNATIONAL, S.A.","BLACK JACK INTERNATIONAL, S.A.","BLACK JACK INTERNATIONAL, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Panamá,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de Capítulos, se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2012-07-05 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,189 de 2012,2012-07-27 00:00:00,GOC-2012-O-30,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_030_2012.pdf,https://drive.google.com/file/d/1sOLHnyj14VAuce-AZ0viWqlkv5s9j1xB/view?usp=sharing,"['32', '34', '35', '39', '48', '61', '62', '63', '69', '73', '74', '76', '82', '83', '84', '85', '96', '97']"
2112.0,"REPRESENTACIONES Y DISTRIBUCIONES, S.A. (REYDISA).","REPRESENTACIONES Y DISTRIBUCIONES, S.A. (REYDISA)","REPRESENTACIONES Y DISTRIBUCIONES, S.A. (REYDISA).",,,,Compañía,Respuesta a solicitud de inscripción,,Panamá,,,,,,Renovación,Cancelación definitiva,"Han variado las condiciones e intereses que justificaron la autorización de inscripción en el Registro de la Sucursal de la compañía panameña REPRESENTACIONES Y DISTRIBUCIONES, S.A. (REYDISA), por lo que resulta procedente disponer la cancelación definitiva de la Licencia emitida a favor de la citada entidad.",2012-07-05 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,190 de 2012,2012-07-27 00:00:00,GOC-2012-O-30,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_030_2012.pdf,https://drive.google.com/file/d/1sOLHnyj14VAuce-AZ0viWqlkv5s9j1xB/view?usp=sharing,
2118.0,"PROMOTORA LUX, S.A.","PROMOTORA LUX, S.A.","PROMOTORA LUX, S.A.",,,,Compañía,Respuesta a solicitud de inscripción,,Panamá,,,,,,Renovación,Cancelación definitiva,"Han variado las condiciones e intereses que justificaron la autorización de inscripción en el Registro de la Sucursal de la compañía panameña REPRESENTACIONES Y DISTRIBUCIONES, S.A. (REYDISA), por lo que resulta procedente disponer la cancelación definitiva de la Licencia emitida a favor de la citada entidad.",2012-07-17 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,196 de 2012,2012-09-06 00:00:00,GOC-2012-O-36,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_036_2012.pdf,https://drive.google.com/file/d/1NJSLd5AzhSg95LjrMFpK6TbqyPcKO__B/view?usp=sharing,
2587.0,"PROMOTORA LUX, S.A.","PROMOTORA LUX, S.A.","PROMOTORA LUX, S.A.",,,,Sucursal de firma,Respuesta a solicitud de inscripción,,Panamá,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,No,Renovación,Aprobado,N.A.,2010-07-30 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,339 de 2010,2010-08-30 00:00:00,GOC-2010-O-35,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_035_2010.pdf,https://drive.google.com/file/d/1kMyTStqq7YLwLlsArMY-djSpq_seh1g6/view?usp=sharing,
2122.0,CAP-UNION A.S.,"CAP-UNION, A.S.",CAP-UNION A.S.,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,República Checa,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2012-08-27 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,227 de 2012,2012-09-10 00:00:00,GOC-2012-O-37,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_037_2012.pdf,https://drive.google.com/file/d/145DvIZ1PZGQH-NeEeVDZyANPQPs16yAX/view?usp=sharing,
2126.0,VO VNESHTORGSERVICE,VO VNESHTORGSERVICE,VO VNESHTORGSERVICE,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Rusia,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Inscripción,Aprobado,N.A.,2012-08-29 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,231 de 2012,2012-09-10 00:00:00,GOC-2012-O-37,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_037_2012.pdf,https://drive.google.com/file/d/145DvIZ1PZGQH-NeEeVDZyANPQPs16yAX/view?usp=sharing,"['40', '73', '76', '84', '85', '86', '87', '88', '89', '90']"
2130.0,YIWU OCEAN IMPORT & EXPORT CO.LTD.,"YIWU OCEAN IMPORT & EXPORT CO., LTD.",YIWU OCEAN IMPORT & EXPORT CO.LTD.,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,China,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Inscripción,Aprobado,N.A.,2012-09-03 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,250 de 2012,2012-09-12 00:00:00,GOC-2012-O-38,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_038_2012.pdf,https://drive.google.com/file/d/1TWyL393C6JKjLFF3YxTomvzaFt2BLHeJ/view?usp=sharing,
2133.0,LÍNEAS AÉREAS COSTARRICENSES S.A.,"LÍNEAS AÉREAS COSTARRICENSES, S.A.",LÍNEAS AÉREAS COSTARRICENSES S.A.,,,,Sucursal de firma,Respuesta a solicitud de inscripción,,Costa Rica,,,Sí,"Realización de actividades comerciales relacionadas con la transportación aérea de pasajeros, correo y cargas de toda especie.",No,Renovación,Aprobado,N.A.,2012-09-13 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,257 de 2012,2012-10-03 00:00:00,GOC-2012-O-42,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_042_2012.pdf,https://drive.google.com/file/d/17470sGnR_153epHrOrdpbaXjlU8EotuB/view?usp=sharing,
2138.0,"SUPER RIFLE, S.P.A.","SUPER RIFLE, S.P.A.","SUPER RIFLE, S.P.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Italia,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2012-09-17 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,265 de 2012,2012-10-03 00:00:00,GOC-2012-O-42,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_042_2012.pdf,https://drive.google.com/file/d/17470sGnR_153epHrOrdpbaXjlU8EotuB/view?usp=sharing,"['33', '34', '42', '43', '61', '62', '63', '64', '65', '66']"
2139.0,"CONSERVAS DE CAMBADOS, S.A.","CONSERVAS DE CAMBADOS, S.A.","CONSERVAS DE CAMBADOS, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2012-09-17 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,266 de 2012,2012-10-03 00:00:00,GOC-2012-O-42,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_042_2012.pdf,https://drive.google.com/file/d/17470sGnR_153epHrOrdpbaXjlU8EotuB/view?usp=sharing,"['3', '16', '21']"
2142.0,"C.R.TECHONOLOGY SYSTEM, S.R.L.","C.R.TECHONOLOGY SYSTEM, S.R.L.","C.R.TECHONOLOGY SYSTEM, S.R.L.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Italia,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2012-09-19 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,270 de 2012,2012-10-03 00:00:00,GOC-2012-O-42,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_042_2012.pdf,https://drive.google.com/file/d/17470sGnR_153epHrOrdpbaXjlU8EotuB/view?usp=sharing,"['27', '32', '34', '38', '39', '40', '63', '68', '70', '71', '73', '74', '76', '82', '83', '84', '85', '86', '87', '90', '91', '94', '96']"
2144.0,CUBINVEST LIMITED.,CUBINVEST LIMITED,CUBINVEST LIMITED.,,,,Compañía,Respuesta a solicitud de inscripción,,Bermudas,,,,,,Renovación,Cancelación definitiva,"Del análisis de la citada solicitud, así como de los demás documentos que obran en el expediente de la mencionada Sucursal se ha concluido que han variado las condiciones e intereses que justificaron el otorgamiento de la Licencia que le fuera concedida a la referida compañía.",2012-09-19 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,272 de 2012,2012-10-03 00:00:00,GOC-2012-O-42,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_042_2012.pdf,https://drive.google.com/file/d/17470sGnR_153epHrOrdpbaXjlU8EotuB/view?usp=sharing,
2148.0,"ECHO EXPORT,S.R.L.","REPRESENTACIONES PLATINO,S.A. / ECHO EXPORT, S.R.L.","REPRESENTACIONES PLATINO,S.A. / ECHO EXPORT,S.R.L.","REPRESENTACIONES PLATINO, S.A.",,,Agente - Compañía,Respuesta a solicitud de inscripción,Cuba,Rusia,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Inscripción,Aprobado,N.A.,2012-09-26 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,281 de 2012,2012-10-25 00:00:00,GOC-2012-O-46,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_046_2012.pdf,https://drive.google.com/file/d/1itz_WwMCSoeuAij9cfBAfBWfOv41Y80O/view?usp=sharing,
2157.0,CASES & CASES,CASES & CASES,CASES & CASES,,,,Sucursal de entidad,Respuesta a solicitud de inscripción,,Andorra,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2012-09-28 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,290 de 2012,2012-10-25 00:00:00,GOC-2012-O-46,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_046_2012.pdf,https://drive.google.com/file/d/1itz_WwMCSoeuAij9cfBAfBWfOv41Y80O/view?usp=sharing,"['2', '3', '4', '7', '8', '9', '10', '11', '12', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '28', '29', '30', '31', '32', '33', '39', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '91', '96']"
2159.0,ALCATEL-LUCENT TRADE INTERNATIONAL AG.,"ALCATEL-LUCENT TRADE INTERNATIONAL, A.G.",ALCATEL-LUCENT TRADE INTERNATIONAL AG.,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Suiza,,,Sí,Realización de actividades comerciales consistentes en representar y promover los negocios del grupo ALCATEL con las empresas cubanas.,No,Renovación,Aprobado,N.A.,2012-10-02 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,294 de 2012,2012-10-29 00:00:00,GOC-2012-O-48,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_048_2012.pdf,https://drive.google.com/file/d/13h_qDS5N5JeAfrZgtH7_XSGokzBFWwHL/view?usp=sharing,
2162.0,VITOL ENERGY (BERMUDA).,VITOL ENERGY (BERMUDA),VITOL ENERGY (BERMUDA).,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Bermudas,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2012-10-05 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,297 de 2012,2012-10-29 00:00:00,GOC-2012-O-48,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_048_2012.pdf,https://drive.google.com/file/d/13h_qDS5N5JeAfrZgtH7_XSGokzBFWwHL/view?usp=sharing,
2164.0,ETCO INTERNATIONAL COMMODITIES LTD,"CORPORACIÓN PANAMERICANA, S.A. / ETCO INTERNATIONAL COMMODITIES LTD.",Corporación Panamericana S.A. / ETCO INTERNATIONAL COMMODITIES LTD,"CORPORACIÓN PANAMERICANA, S.A. ",,,Agente - Compañía,Respuesta a solicitud de inscripción,,Gran Bretaña,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2012-10-05 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,301 de 2012,2012-10-29 00:00:00,GOC-2012-O-48,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_048_2012.pdf,https://drive.google.com/file/d/13h_qDS5N5JeAfrZgtH7_XSGokzBFWwHL/view?usp=sharing,
2168.0,SEPPIM S.A.S,"SEPPIM, S.A.S.",SEPPIM S.A.S,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Francia,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2012-10-16 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,305 de 2012,2012-10-30 00:00:00,GOC-2012-O-49,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_049_2012.pdf,https://drive.google.com/file/d/1Tr8Em6nXM55_w0uYLhwz3Z2qoKSnmI2_/view?usp=sharing,
2455.0,SEPPIM S.A.S.,"SEPPIM, S.A.S.",SEPPIM S.A.S.,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Francia,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,No,Renovación,Aprobado,N.A.,2009-12-22 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,386 de 2009,2010-02-09 00:00:00,GOC-2010-O-5,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_005_2010.pdf,https://drive.google.com/file/d/1BaIyuN7huJ9r6DvPeP-GIQkx5pO4A6HJ/view?usp=sharing,
