ORDEN,Nombre de la empresa extranjera,Nombre limpio definitivo,Nombre limpio viejo,Nombre del agente/representante cubano,,,Tipo,Objeto de la resolución,País casa matriz del agente,País casa matriz,Representante en Cuba,Perfil,"Prohibición de importar exportar, mayorismo y distribución mercancías ",Objeto,Anexo 1,Tipo de trámite,Resultado,Causa de denegación,Fecha de la resolución,Firmante nombre,Firmante cargo,Código resolución,No. de Resolución,Fecha Gaceta,Código gaceta,Link sitio gaceta,Link Drive PI
2446,"TAIM-WESER, S.A.","TAIM-WESER, S.A.","TAIM-WESER, S.A.",,,,Sucursal de firma,Respuesta a solicitud de inscripción,,España,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,No,Inscripción,Aprobado,N.A.,9/12/2009,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,374 de 2009,26/1/2010,GOC-2010-O-2,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_002_2010.pdf,https://drive.google.com/file/d/1jAAbuDSo2WQdwzLY_cKc3wnerZcGGPp-/view?usp=sharing
568,"TALLERES GUIBE, S.A.","TALLERES GUIBE, S.A.","TALLERES GUIBE, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo I que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2/12/2019,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2019-1105-O101,325 de 2019,23/12/2019,GOC-2019-O-101,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2019-o101.pdf,https://drive.google.com/file/d/1Atcyu_POrUxIIfzhqt0euq_XVHqpYlH4/view?usp=sharing
1612,"TALLERES GUIBE, S.A.","TALLERES GUIBE, S.A.","TALLERES GUIBE, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de Capítulos, se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,4/3/2014,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,60 de 2014,2/4/2014,GOC-2014-O-12,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_012_2014.pdf,https://drive.google.com/file/d/16_9yBB8MXvypMnwC4hpStN4nKD6vHJ5L/view?usp=sharing
363,"TAN-VIET INTERNATIONAL, S.A.","TAN-VIET INTERNATIONAL, S.A.","TAN-VIET INTERNATIONAL, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Polonia,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,11/12/2018,Rodrigo Malmierca Díaz,Ministro del MINCEX,GOC-2019-185-O9,362/2018,1/2/2019,GOC-2019-O-9,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2019-o9.pdf,https://drive.google.com/file/d/1nf3pRrsSlSpewIZsxr8ZqYqx2oz1vAac/view?usp=sharing
1554,"TAN-VIET INTERNATIONAL, S.A.","TAN-VIET INTERNATIONAL, S.A.","TAN-VIET INTERNATIONAL, S.A.",,,,Compañía,Respuesta a solicitud de inscripción,,Polonia,,,Sí,"Realización de las actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,12/11/2015,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,338 de 2015,7/12/2015,GOC-2015-O-54,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_54_2015.pdf,https://drive.google.com/file/d/19y16yDlAKTpsL_pA-AUMnePDzd1WmMjI/view?usp=sharing
2226,TAN-VIET INTERNATIONAL S.A.,"TAN-VIET INTERNATIONAL, S.A.",TAN-VIET INTERNATIONAL S.A.,,,,Sucursal de entidad,Respuesta a solicitud de inscripción,,Polonia,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,14/11/2012,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,347 de 2012,4/12/2012,GOC-2012-O-58,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_058_2012.pdf,https://drive.google.com/file/d/1WrRrtPdGLE3TI7fou4qVWPZD7jIWnKf6/view?usp=sharing
2438,TAN VIET INTERNATIONAL S.A.,"TAN-VIET INTERNATIONAL, S.A.",TAN VIET INTERNATIONAL S.A.,,,,Sucursal de firma,Respuesta a solicitud de inscripción,,Polonia,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.",No,Renovación,Aprobado,N.A.,27/11/2009,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,336 de 2009,26/1/2010,GOC-2010-O-2,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_002_2010.pdf,https://drive.google.com/file/d/1jAAbuDSo2WQdwzLY_cKc3wnerZcGGPp-/view?usp=sharing
809,"TECHIMP, S.R.L.","TECHIMP, S.R.L.","TECHIMP, S.R.L.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Italia,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,18/5/2018,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2018-772-O38,175/2018,27/11/2018,GOC-2018-O-38,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2018-o38.pdf,https://drive.google.com/file/d/1x4vJr-xrf5PWV4MboePrMerlKp1x6zQg/view?usp=sharing
1482,"TECHIMP, S.R.L.","TECHIMP, S.R.L.","TECHIMP, S.R.L.",,,,Sucursal de entidad,Respuesta a solicitud de inscripción,,Italia,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,22/6/2015,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,202 de 2015,10/7/2015,GOC-2015-O-30,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_30_2015.pdf,https://drive.google.com/file/d/18EkeSPCyTAYhcc5eEfiyeYqLtX7gO7rn/view?usp=sharing
2068,"TECHIMP, S.R.L.","TECHIMP, S.R.L.","TECHIMP, S.R.L.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Italia,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Renovación,Aprobado,N.A.,18/4/2012,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,116 de 2012,28/5/2012,GOC-2012-O-17,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_017_2012.pdf,https://drive.google.com/file/d/1fjUdXZwtnU7y2t0C89SeSBDyAqIQqd9t/view?usp=sharing
633,TECHNISERV S.R.O.,"TECHNISERV, S.R.O.",TECHNISERV S.R.O.,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Eslovaquia,,,Sí,"Realización de actividades comerciales relacio- nadas con las mercancías que, a nivel de capítulos, se describen en el documento Anexo, que forma parte integrante de la presente Resolución.",Sí,Inscripción,Aprobado,N.A.,11/10/2017,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2018-114-O6,273/2017,20/3/2018,GOC-2018-O-6,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2018-o6_0.rar,https://drive.google.com/file/d/1H88_qddpcJulN8XEbmFfObKw2Ve0GxuY/view?usp=sharing
1420,TECNECO N.V.,"TECNECO, N.V.",TECNECO N.V.,,,,Compañía,Respuesta a solicitud de inscripción,,Antillas Holandesas,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de Capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2/3/2015,Antonio Luis Carricarte Corona,Ministro a.i. MINCEX,N.A.,56/2015,7/4/2015,GOC-2015-O-13,https://www.gacetaoficial.gob.cu/sites/default/files/go_ord_no._13_0.pdf,https://drive.google.com/file/d/1DNVKu-051pIAxUZSGvYiuIBqa3Mu6Zc4/view?usp=sharing
2021,"TECNECO, N.V.","TECNECO, N.V.","TECNECO, N.V.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Antillas Holandesas,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Renovación,Aprobado,N.A.,6/2/2012,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,30 de 2012,15/3/2012,GOC-2012-O-7,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_007_2012.pdf,https://drive.google.com/file/d/1b3fPMhvTwoxOIC14a9dKeToBYpgOU8ph/view?usp=sharing
60,TECNECO N.V.,"TECNECO, N.V.",TECNECO N.V.,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Curazao,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo I que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,1/3/2021,Rodrigo Malmierca Díaz,Ministro del MINCEX,GOC-2021-261-O28,42/2021,16/3/2021,GOC-2021-O-28,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2021-o28_0.pdf,https://drive.google.com/file/d/1lEEMKoaJ5L6tyHCdhdlzNgueSImDMnzh/view?usp=sharing
749,TECNECO N.V.,"TECNECO, N.V.",TECNECO N.V.,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Curazao,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,13/2/2018,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2018-544-O27,54/2018,29/8/2018,GOC-2018-O-27,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2018-o27.pdf,https://drive.google.com/file/d/1oKcX0Tknz9brKtQ5N_wMXDV5pPtBhOnO/view?usp=sharing
878,"TÉCNICAS DEL MOTOR DE PAZ, S.L. ","TÉCNICAS DEL MOTOR DE PAZ, S.L. ","TÉCNICAS DEL MOTOR DE PAZ, S.L. ",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo no. 1 que forma parte integrante de la presente resolución.",Sí,Renovación,Aprobado,N.A.,10/7/2018,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2018-1134-O59,217/2018,20/12/2018,GOC-2018-O-59,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2018-o59.pdf,https://drive.google.com/file/d/1WD8S-NWcJEIvQFxnmGMRXuDn1dpIyhpe/view?usp=sharing
1873,"TECNICAS DEL MOTOR DE PAZ, S.L.","TÉCNICAS DEL MOTOR DE PAZ, S.L. ","TECNICAS DEL MOTOR DE PAZ, S.L.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de Capítulos, se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.",Sí,Inscripción,Aprobado,N.A.,25/6/2013,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,207 de 2013,9/7/2013,GOC-2013-O-34,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_034_2013.pdf,https://drive.google.com/file/d/1xAvNM7UUiZxik8Kpd6JMfZPBrT3_MIiS/view?usp=sharing
168,"TECNILLON, S.A.","TECNILLON, S.A.","TECNILLON, S.A.",,,,Oficina de representación de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Producción, reparación y montajes de anuncios publicitarios y sistemas de seguridad digital; así como la comercialización de ferretería en general, alimentos, bebidas, materias primas y maquinaria industrial alimentaria.",No,Inscripción,Aprobado,N.A.,25/11/2021,Rodrigo Malmierca Díaz,Ministro del MINCEX,GOC-2021-1081-O141,288/2021,8/12/2021,GOC-2021-O-141,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2021-o141_0.pdf,https://drive.google.com/file/d/1uEgeUyCqDzaW5ufWf9RMTkRIePeWxr5o/view?usp=sharing
861,"TECNILLON, S.A.","TECNILLON, S.A.","TECNILLON, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,25/9/2018,Antonio Luis Carricarte Corona,Ministro a.i.,GOC-2018-1108-O58,273/2018,20/12/2018,GOC-2018-O-58,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2018-o58.pdf,https://drive.google.com/file/d/1UEubvpx3iH8WN9JoUQaiPpqD_xq9oXLL/view?usp=sharing
1502,"TECNILLON, S.A.","TECNILLON, S.A.","TECNILLON, S.A.",,,,Compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en documento anexo.",Sí,Renovación,Aprobado,N.A.,14/8/2015,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,255 de 2015,10/9/2015,GOC-2015-O-37,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_37_2015.pdf,https://drive.google.com/file/d/1Y9gms83uP0xEsjuxyrr1O3ZrOOEFKkkl/view?usp=sharing
2108,"TECNILLON, S.A.","TECNILLON, S.A.","TECNILLON, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Renovación,Aprobado,N.A.,5/7/2012,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,185 de 2012,27/7/2012,GOC-2012-O-30,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_030_2012.pdf,https://drive.google.com/file/d/1sOLHnyj14VAuce-AZ0viWqlkv5s9j1xB/view?usp=sharing
1660,TECNO IMAC S.R.L.,"TECNO IMAC, S.R.L.",TECNO IMAC S.R.L.,,,,Compañía,Respuesta a solicitud de inscripción,,Italia,,,Sí,"Realización de las actividades comerciales relacionadas con las mercancías que, a nivel de Capítulos, se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.",Sí,Inscripción,Aprobado,N.A.,24/4/2014,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,137 de 2014,23/5/2014,GOC-2014-O-23,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_23_2014.pdf,https://drive.google.com/file/d/1YRMmYD5T6nY5mj3e6A-aP4-sKTqQBsXo/view?usp=sharing
1692,TECNO IMAC S.R.L.,"TECNO IMAC, S.R.L.",TECNO IMAC S.R.L.,,,,Compañía,Cambio de denominación social,,Italia,,,,,,Renovación,Modificación,"Modificar la Resolución No. 137, de fecha 24 de abril de 2014, en el sentido de sustituir la denominación social de la compañía italiana mencionada en dicha resolución, por TECNO IMAC S.P.A.",23/6/2014,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,183 de 2014,7/8/2014,GOC-2014-O-34,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_34_2014.pdf,https://drive.google.com/file/d/130-ucaBjospzARKl2ZqxbCiLq2_R4blr/view?usp=sharing
860,"TECNOLOGÍA E INNOVACIÓN PARA LA CONSTRUCCIÓN Y DECORACIÓN, S.A.","TECNOLOGÍA E INNOVACIÓN PARA LA CONSTRUCCIÓN Y DECORACIÓN, S.A. (TECNISA)","TECNOLOGÍA E INNOVACIÓN PARA LA CONSTRUCCIÓN Y DECORACIÓN, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,25/9/2018,Antonio Luis Carricarte Corona,Ministro a.i.,GOC-2018-1107-O58,272/2018,20/12/2018,GOC-2018-O-58,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2018-o58.pdf,https://drive.google.com/file/d/1UEubvpx3iH8WN9JoUQaiPpqD_xq9oXLL/view?usp=sharing
1527,"TECNOLOGÍA E INNOVACIÓN PARA LA CONSTRUCCIÓN Y DECORACIÓN, S.A.","TECNOLOGÍA E INNOVACIÓN PARA LA CONSTRUCCIÓN Y DECORACIÓN, S.A. (TECNISA)","TECNOLOGÍA E INNOVACIÓN PARA LA CONSTRUCCIÓN Y DECORACIÓN, S.A.",,,,Compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de las actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,8/10/2015,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,296 de 2015,3/11/2015,GOC-2015-O-50,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_50_2015.pdf,https://drive.google.com/file/d/1KM9FcAltMitD9ZPhDcw_wXqnpvlTEAMF/view?usp=sharing
2175,"TECNOLOGÍA E INNOVACIÓN PARA LA CONSTRUCCIÓN Y DECORACIÓN, S.A. (TECNISA)","TECNOLOGÍA E INNOVACIÓN PARA LA CONSTRUCCIÓN Y DECORACIÓN, S.A. (TECNISA)","TECNOLOGÍA E INNOVACIÓN PARA LA CONSTRUCCIÓN Y DECORACIÓN, S.A. (TECNISA)",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,25/10/2012,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,318 de 2012,6/11/2012,GOC-2012-O-50,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_050_2012.pdf,https://drive.google.com/file/d/1wCMFkV9-Wip5Djh9ngV4QHhKxS_T7peO/view?usp=sharing
921,"TECNOLOGÍA GPS, S.A.","TECNOLOGÍA GPS, S.A.","TECNOLOGÍA GPS, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mer- cancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Inscripción,Aprobado,N.A.,7/11/2016,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2017-28-O1,309/2016,30/1/2017,GOC-2017-O-1,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2017-o1.pdf,https://drive.google.com/file/d/1uIoq-9v7dSacGQYMVY2bm5hv9kaLD_p8/view?usp=sharing
857,"TECNOMAT CARIBE, S.L.","TECNOMAT CARIBE, S.L.","TECNOMAT CARIBE, S.L.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,,,,Renovación,Cancelación definitiva,"De conformidad con lo regulado en los artículos 22 y 28 del mencionado Decreto No. 206, se ha concluido no acceder a la solicitud de renovación de la licencia otorgada a favor de la sucursal de la compañía española TECNOMAT CARIBE, S.L., pues han variado las condiciones e intereses que justificaron la autorización de su inscripción y, en su lugar, disponer la cancelación definitiva de dicha licencia.",9/8/2018,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2018-1104-O58,239/2018,20/12/2018,GOC-2018-O-58,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2018-o58.pdf,https://drive.google.com/file/d/1UEubvpx3iH8WN9JoUQaiPpqD_xq9oXLL/view?usp=sharing
1466,"TECNOMAT CARIBE, S.L.","TECNOMAT CARIBE, S.L.","TECNOMAT CARIBE, S.L.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en documento anexo.",Sí,Renovación,Aprobado,N.A.,14/5/2015,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,157/2015,17/6/2015,GOC-2015-O-27,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_27_2015.pdf,https://drive.google.com/file/d/1Klm51nSqvbJ5z1cKws71QFFkHfcpn7qv/view?usp=sharing
2046,"TECNOMAT CARIBE, S.L.","TECNOMAT CARIBE, S.L.","TECNOMAT CARIBE, S.L.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de Capítulos, se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,20/3/2012,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,81 de 2012,21/3/2012,GOC-2012-O-10,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_0010_2012.pdf,https://drive.google.com/file/d/1MruIn3rJJr6qky5hNHw5L6DKRDVERcPd/view?usp=sharing
513,"TECNY STAND, S.A.","TECNY STAND, S.A.","TECNY STAND, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo I que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,29/8/2019,Rodrigo Malmierca Díaz,Ministros MINCEX,GOC-2019-835-O70,240 de 2019,16/9/2019,GOC-2019-O-70,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2019-o70.pdf,https://drive.google.com/file/d/1JtmEv7Oqh5QBBUO7rKfQcg-8bZ5OzzV5/view?usp=sharing
1281,"TECNY STAND, S.A.","TECNY STAND, S.A.","TECNY STAND, S.A.",,,,Compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de las actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,4/8/2016,Antonio Luis Carricarte Corona,Ministros a.i. MINCEX,GOC-2016-781-O39,210 de 2016,12/9/2016,GOC-2016-O-39,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2016-o39.pdf,https://drive.google.com/file/d/1BceJO8o4odD02eWZkpCF5l6Pydws7DvQ/view?usp=sharing
